split,category,slide_id,roi_label,image_id,bytes,remote_path
train,4_ADH,BRACS_1497,ADH,BRACS_1497_ADH_8.png,3919030,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1497_ADH_8.png
train,4_ADH,BRACS_1497,ADH,BRACS_1497_ADH_9.png,10737038,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1497_ADH_9.png
train,4_ADH,BRACS_1499,ADH,BRACS_1499_ADH_5.png,3153323,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1499_ADH_5.png
train,4_ADH,BRACS_1509,ADH,BRACS_1509_ADH_2.png,12226796,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1509_ADH_2.png
train,4_ADH,BRACS_1616,ADH,BRACS_1616_ADH_2.png,1222195,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1616_ADH_2.png
train,4_ADH,BRACS_1616,ADH,BRACS_1616_ADH_3.png,1747207,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1616_ADH_3.png
train,4_ADH,BRACS_1616,ADH,BRACS_1616_ADH_5.png,2143759,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1616_ADH_5.png
train,4_ADH,BRACS_1616,ADH,BRACS_1616_ADH_6.png,5031044,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1616_ADH_6.png
train,4_ADH,BRACS_1622,ADH,BRACS_1622_ADH_4.png,2589062,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1622_ADH_4.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_10.png,2931234,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_10.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_13.png,5446629,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_13.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_14.png,2803672,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_14.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_17.png,2496336,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_17.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_20.png,2632090,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_20.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_5.png,3593471,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_5.png
train,4_ADH,BRACS_1637,ADH,BRACS_1637_ADH_7.png,2744646,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1637_ADH_7.png
train,4_ADH,BRACS_1794,ADH,BRACS_1794_ADH_2.png,2000978,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1794_ADH_2.png
train,4_ADH,BRACS_1795,ADH,BRACS_1795_ADH_30.png,1149291,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1795_ADH_30.png
train,4_ADH,BRACS_1795,ADH,BRACS_1795_ADH_52.png,3228378,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1795_ADH_52.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_14.png,12837119,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_14.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_21.png,1883510,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_21.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_24.png,13109592,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_24.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_37.png,1537441,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_37.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_51.png,1444198,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_51.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_52.png,5059026,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_52.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_57.png,17547733,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_57.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_6.png,3646565,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_6.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_67.png,7849280,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_67.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_82.png,4510860,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_82.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_9.png,10408345,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_9.png
train,4_ADH,BRACS_1808,ADH,BRACS_1808_ADH_95.png,16264839,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1808_ADH_95.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_20.png,10278697,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_20.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_21.png,2876570,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_21.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_32.png,6751109,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_32.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_37.png,12942113,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_37.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_4.png,15152642,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_4.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_40.png,10214673,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_40.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_48.png,12211910,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_48.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_49.png,6269554,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_49.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_61.png,8978161,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_61.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_66.png,2775308,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_66.png
train,4_ADH,BRACS_1810,ADH,BRACS_1810_ADH_67.png,3489443,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1810_ADH_67.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_12.png,3366948,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_12.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_15.png,5052364,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_15.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_2.png,7572008,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_2.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_21.png,4115687,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_21.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_22.png,3510746,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_22.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_23.png,5121225,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_23.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_26.png,5342381,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_26.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_29.png,8434520,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_29.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_30.png,12724827,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_30.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_32.png,4620798,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_32.png
train,4_ADH,BRACS_1811,ADH,BRACS_1811_ADH_4.png,31754230,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1811_ADH_4.png
train,4_ADH,BRACS_1812,ADH,BRACS_1812_ADH_1.png,22272006,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1812_ADH_1.png
train,4_ADH,BRACS_1812,ADH,BRACS_1812_ADH_5.png,39415354,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1812_ADH_5.png
train,4_ADH,BRACS_1812,ADH,BRACS_1812_ADH_7.png,69844584,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1812_ADH_7.png
train,4_ADH,BRACS_1812,ADH,BRACS_1812_ADH_9.png,22733808,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1812_ADH_9.png
train,4_ADH,BRACS_1840,ADH,BRACS_1840_ADH_1.png,3381894,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1840_ADH_1.png
train,4_ADH,BRACS_1860,ADH,BRACS_1860_ADH_12.png,3023530,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1860_ADH_12.png
train,4_ADH,BRACS_1860,ADH,BRACS_1860_ADH_13.png,3952819,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1860_ADH_13.png
train,4_ADH,BRACS_1860,ADH,BRACS_1860_ADH_8.png,2407832,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1860_ADH_8.png
train,4_ADH,BRACS_1861,ADH,BRACS_1861_ADH_10.png,2157005,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1861_ADH_10.png
train,4_ADH,BRACS_1861,ADH,BRACS_1861_ADH_5.png,1611042,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1861_ADH_5.png
train,4_ADH,BRACS_1861,ADH,BRACS_1861_ADH_7.png,17708177,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1861_ADH_7.png
train,4_ADH,BRACS_1861,ADH,BRACS_1861_ADH_8.png,4689042,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1861_ADH_8.png
train,4_ADH,BRACS_1863,ADH,BRACS_1863_ADH_12.png,7333078,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1863_ADH_12.png
train,4_ADH,BRACS_1863,ADH,BRACS_1863_ADH_3.png,13894983,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1863_ADH_3.png
train,4_ADH,BRACS_1863,ADH,BRACS_1863_ADH_6.png,7200378,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1863_ADH_6.png
train,4_ADH,BRACS_1864,ADH,BRACS_1864_ADH_18.png,2908502,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1864_ADH_18.png
train,4_ADH,BRACS_1864,ADH,BRACS_1864_ADH_8.png,4596689,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1864_ADH_8.png
train,4_ADH,BRACS_1875,ADH,BRACS_1875_ADH_5.png,8050948,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1875_ADH_5.png
train,4_ADH,BRACS_1875,ADH,BRACS_1875_ADH_6.png,3744086,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1875_ADH_6.png
train,4_ADH,BRACS_1875,ADH,BRACS_1875_ADH_8.png,1832484,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1875_ADH_8.png
train,4_ADH,BRACS_1877,ADH,BRACS_1877_ADH_16.png,4702208,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1877_ADH_16.png
train,4_ADH,BRACS_1877,ADH,BRACS_1877_ADH_18.png,5724315,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1877_ADH_18.png
train,4_ADH,BRACS_1877,ADH,BRACS_1877_ADH_3.png,5002803,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1877_ADH_3.png
train,4_ADH,BRACS_1877,ADH,BRACS_1877_ADH_9.png,3681788,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1877_ADH_9.png
train,4_ADH,BRACS_1882,ADH,BRACS_1882_ADH_1.png,2020356,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1882_ADH_1.png
train,4_ADH,BRACS_1882,ADH,BRACS_1882_ADH_2.png,4084192,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1882_ADH_2.png
train,4_ADH,BRACS_1882,ADH,BRACS_1882_ADH_3.png,2611727,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1882_ADH_3.png
train,4_ADH,BRACS_1882,ADH,BRACS_1882_ADH_5.png,3918364,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1882_ADH_5.png
train,4_ADH,BRACS_1888,ADH,BRACS_1888_ADH_16.png,4802014,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1888_ADH_16.png
train,4_ADH,BRACS_1899,ADH,BRACS_1899_ADH_1.png,1143579,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1899_ADH_1.png
train,4_ADH,BRACS_1899,ADH,BRACS_1899_ADH_13.png,3827254,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1899_ADH_13.png
train,4_ADH,BRACS_1899,ADH,BRACS_1899_ADH_2.png,4587371,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1899_ADH_2.png
train,4_ADH,BRACS_1899,ADH,BRACS_1899_ADH_4.png,3786987,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1899_ADH_4.png
train,4_ADH,BRACS_1899,ADH,BRACS_1899_ADH_5.png,11007200,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1899_ADH_5.png
train,4_ADH,BRACS_1903,ADH,BRACS_1903_ADH_2.png,4168161,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1903_ADH_2.png
train,4_ADH,BRACS_1903,ADH,BRACS_1903_ADH_8.png,3576972,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1903_ADH_8.png
train,4_ADH,BRACS_1903,ADH,BRACS_1903_ADH_9.png,1759437,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1903_ADH_9.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_1.png,4670392,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_1.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_2.png,2733320,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_2.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_3.png,2695115,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_3.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_4.png,2429202,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_4.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_5.png,5916962,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_5.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_6.png,6603071,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_6.png
train,4_ADH,BRACS_1911,ADH,BRACS_1911_ADH_7.png,6511781,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1911_ADH_7.png
train,4_ADH,BRACS_1912,ADH,BRACS_1912_ADH_3.png,4192140,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1912_ADH_3.png
train,4_ADH,BRACS_1912,ADH,BRACS_1912_ADH_4.png,8133120,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1912_ADH_4.png
train,4_ADH,BRACS_1912,ADH,BRACS_1912_ADH_5.png,14299102,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1912_ADH_5.png
train,4_ADH,BRACS_1912,ADH,BRACS_1912_ADH_7.png,3191827,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1912_ADH_7.png
train,4_ADH,BRACS_1912,ADH,BRACS_1912_ADH_8.png,9888571,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1912_ADH_8.png
train,4_ADH,BRACS_1913,ADH,BRACS_1913_ADH_4.png,1681382,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1913_ADH_4.png
train,4_ADH,BRACS_1915,ADH,BRACS_1915_ADH_4.png,4098243,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1915_ADH_4.png
train,4_ADH,BRACS_1920,ADH,BRACS_1920_ADH_1.png,1237627,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1920_ADH_1.png
train,4_ADH,BRACS_1920,ADH,BRACS_1920_ADH_6.png,1608216,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1920_ADH_6.png
train,4_ADH,BRACS_1920,ADH,BRACS_1920_ADH_7.png,1645069,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1920_ADH_7.png
train,4_ADH,BRACS_1921,ADH,BRACS_1921_ADH_1.png,11526857,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1921_ADH_1.png
train,4_ADH,BRACS_1921,ADH,BRACS_1921_ADH_4.png,8499556,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1921_ADH_4.png
train,4_ADH,BRACS_1922,ADH,BRACS_1922_ADH_2.png,35897909,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1922_ADH_2.png
train,4_ADH,BRACS_1922,ADH,BRACS_1922_ADH_8.png,9570443,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1922_ADH_8.png
train,4_ADH,BRACS_1922,ADH,BRACS_1922_ADH_9.png,16907537,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1922_ADH_9.png
train,4_ADH,BRACS_1923,ADH,BRACS_1923_ADH_12.png,15365125,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1923_ADH_12.png
train,4_ADH,BRACS_1923,ADH,BRACS_1923_ADH_7.png,10266899,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1923_ADH_7.png
train,4_ADH,BRACS_1923,ADH,BRACS_1923_ADH_8.png,12296439,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1923_ADH_8.png
train,4_ADH,BRACS_1923,ADH,BRACS_1923_ADH_9.png,17640920,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1923_ADH_9.png
train,4_ADH,BRACS_1925,ADH,BRACS_1925_ADH_7.png,13962155,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1925_ADH_7.png
train,4_ADH,BRACS_1927,ADH,BRACS_1927_ADH_3.png,11865558,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1927_ADH_3.png
train,4_ADH,BRACS_1927,ADH,BRACS_1927_ADH_7.png,10491434,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1927_ADH_7.png
train,4_ADH,BRACS_1928,ADH,BRACS_1928_ADH_1.png,8151041,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1928_ADH_1.png
train,4_ADH,BRACS_1929,ADH,BRACS_1929_ADH_4.png,19817055,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1929_ADH_4.png
train,4_ADH,BRACS_1929,ADH,BRACS_1929_ADH_5.png,13163117,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1929_ADH_5.png
train,4_ADH,BRACS_1930,ADH,BRACS_1930_ADH_15.png,9503667,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1930_ADH_15.png
train,4_ADH,BRACS_1931,ADH,BRACS_1931_ADH_10.png,8414723,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1931_ADH_10.png
train,4_ADH,BRACS_1931,ADH,BRACS_1931_ADH_11.png,6927368,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1931_ADH_11.png
train,4_ADH,BRACS_1931,ADH,BRACS_1931_ADH_6.png,7644031,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1931_ADH_6.png
train,4_ADH,BRACS_1932,ADH,BRACS_1932_ADH_1.png,9281709,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1932_ADH_1.png
train,4_ADH,BRACS_1932,ADH,BRACS_1932_ADH_2.png,7203531,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1932_ADH_2.png
train,4_ADH,BRACS_1933,ADH,BRACS_1933_ADH_12.png,9541694,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1933_ADH_12.png
train,4_ADH,BRACS_1933,ADH,BRACS_1933_ADH_15.png,18501978,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1933_ADH_15.png
train,4_ADH,BRACS_1933,ADH,BRACS_1933_ADH_2.png,8201690,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1933_ADH_2.png
train,4_ADH,BRACS_1933,ADH,BRACS_1933_ADH_3.png,10705389,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1933_ADH_3.png
train,4_ADH,BRACS_1933,ADH,BRACS_1933_ADH_6.png,18410578,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1933_ADH_6.png
train,4_ADH,BRACS_1933,ADH,BRACS_1933_ADH_9.png,9293251,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1933_ADH_9.png
train,4_ADH,BRACS_1934,ADH,BRACS_1934_ADH_9.png,2984451,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1934_ADH_9.png
train,4_ADH,BRACS_1947,ADH,BRACS_1947_ADH_13.png,4193352,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1947_ADH_13.png
train,4_ADH,BRACS_1947,ADH,BRACS_1947_ADH_3.png,2211895,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1947_ADH_3.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_18.png,6956424,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_18.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_2.png,11452079,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_2.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_20.png,13304877,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_20.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_22.png,18523042,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_22.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_25.png,11276511,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_25.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_3.png,6742384,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_3.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_31.png,11185665,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_31.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_32.png,13470823,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_32.png
train,4_ADH,BRACS_1950,ADH,BRACS_1950_ADH_33.png,9756690,/BRACS_RoI/latest_version/train/4_ADH/BRACS_1950_ADH_33.png
train,4_ADH,BRACS_311,ADH,BRACS_311_ADH_9.png,893671,/BRACS_RoI/latest_version/train/4_ADH/BRACS_311_ADH_9.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_1.png,7224802,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_1.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_101.png,3380119,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_101.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_104.png,6235782,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_104.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_11.png,13864385,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_11.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_12.png,3353288,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_12.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_13.png,4625744,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_13.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_17.png,5920114,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_17.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_18.png,7908482,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_18.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_2.png,5496076,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_2.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_21.png,8213271,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_21.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_23.png,5907138,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_23.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_25.png,5407662,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_25.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_28.png,2175376,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_28.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_29.png,5637030,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_29.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_30.png,16122517,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_30.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_33.png,4598429,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_33.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_34.png,8355881,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_34.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_37.png,10363799,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_37.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_38.png,5833231,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_38.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_39.png,8918190,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_39.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_41.png,10129785,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_41.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_42.png,3766486,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_42.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_43.png,3446374,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_43.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_45.png,4638056,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_45.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_46.png,8180533,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_46.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_48.png,6166879,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_48.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_49.png,8556778,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_49.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_5.png,4697532,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_5.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_50.png,5730924,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_50.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_51.png,7586197,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_51.png
train,4_ADH,BRACS_734,ADH,BRACS_734_ADH_52.png,5792860,/BRACS_RoI/latest_version/train/4_ADH/BRACS_734_ADH_52.png
