architecture,seed,sample,concept,total_variation,erasure_tv
GCN,37,test_0,irrelevant,0.0,0.0
GCN,37,test_1,irrelevant,0.0,0.0
GCN,37,test_2,irrelevant,0.0,0.0
GCN,37,test_3,irrelevant,0.0,0.0
GCN,37,test_4,irrelevant,0.0,0.0
GCN,37,test_5,irrelevant,0.0,0.0
GCN,37,test_6,irrelevant,0.0,0.0
GCN,37,test_7,irrelevant,0.0,0.0
GCN,37,test_8,irrelevant,0.0,0.0
GCN,37,test_9,irrelevant,0.0,0.0
GCN,37,test_10,irrelevant,0.0,0.0
GCN,37,test_11,irrelevant,0.0,0.0
GCN,37,test_12,irrelevant,0.0,0.0
GCN,37,test_13,irrelevant,0.0,0.0
GCN,37,test_14,irrelevant,0.0,0.0
GCN,37,test_15,irrelevant,0.0,0.0
GCN,37,test_16,irrelevant,0.0,0.0
GCN,37,test_17,irrelevant,0.0,0.0
GCN,37,test_18,irrelevant,0.0,0.0
GCN,37,test_19,irrelevant,0.0,0.0
GCN,37,test_20,irrelevant,0.0,0.0
GCN,37,test_21,irrelevant,0.0,0.0
GCN,37,test_22,irrelevant,0.0,0.0
GCN,37,test_23,irrelevant,0.0,0.0
GCN,37,test_24,irrelevant,0.0,0.0
GCN,37,test_25,irrelevant,0.0,0.0
GCN,37,test_26,irrelevant,0.0,0.0
GCN,37,test_27,irrelevant,0.0,0.0
GCN,37,test_28,irrelevant,0.0,0.0
GCN,37,test_29,irrelevant,0.0,0.0
GCN,37,test_30,irrelevant,0.0,0.0
GCN,37,test_31,irrelevant,0.0,0.0
GCN,37,test_32,irrelevant,0.0,0.0
GCN,37,test_33,irrelevant,0.0,0.0
GCN,37,test_34,irrelevant,0.0,0.0
GCN,37,test_35,irrelevant,0.0,0.0
GCN,37,test_36,irrelevant,0.0,0.0
GCN,37,test_37,irrelevant,0.0,0.0
GCN,37,test_38,irrelevant,0.0,0.0
GCN,37,test_39,irrelevant,0.0,0.0
GCN,37,test_40,irrelevant,0.0,0.0
GCN,37,test_41,irrelevant,0.0,0.0
GCN,37,test_42,irrelevant,0.0,0.0
GCN,37,test_43,irrelevant,0.0,0.0
GCN,37,test_44,irrelevant,0.0,0.0
GCN,37,test_45,irrelevant,0.0,0.0
GCN,37,test_46,irrelevant,0.0,0.0
GCN,37,test_47,irrelevant,0.0,0.0
GCN,37,test_48,irrelevant,0.0,0.0
GCN,37,test_49,irrelevant,0.0,0.0
GCN,37,test_50,irrelevant,0.0,0.0
GCN,37,test_51,irrelevant,0.0,0.0
GCN,37,test_52,irrelevant,0.0,0.0
GCN,37,test_53,irrelevant,0.0,0.0
GCN,37,test_54,irrelevant,0.0,0.0
GCN,37,test_55,irrelevant,0.0,0.0
GCN,37,test_56,irrelevant,0.0,0.0
GCN,37,test_57,irrelevant,0.0,0.0
GCN,37,test_58,irrelevant,0.0,0.0
GCN,37,test_59,irrelevant,0.0,0.0
GCN,37,test_60,irrelevant,0.0,0.0
GCN,37,test_61,irrelevant,0.0,0.0
GCN,37,test_62,irrelevant,0.0,0.0
GCN,37,test_63,irrelevant,0.0,0.0
GCN,37,test_64,irrelevant,0.0,0.0
GCN,37,test_65,irrelevant,0.0,0.0
GCN,37,test_66,irrelevant,0.0,0.0
GCN,37,test_67,irrelevant,0.0,0.0
GCN,37,test_68,irrelevant,0.0,0.0
GCN,37,test_69,irrelevant,0.0,0.0
GCN,37,test_70,irrelevant,0.0,0.0
GCN,37,test_71,irrelevant,0.0,0.0
GCN,37,test_72,irrelevant,0.0,0.0
GCN,37,test_73,irrelevant,0.0,0.0
GCN,37,test_74,irrelevant,0.0,0.0
GCN,37,test_75,irrelevant,0.0,0.0
GCN,37,test_76,irrelevant,0.0,0.0
GCN,37,test_77,irrelevant,0.0,0.0
GCN,37,test_78,irrelevant,0.0,0.0
GCN,37,test_79,irrelevant,0.0,0.0
GCN,37,test_80,irrelevant,0.0,0.0
GCN,37,test_81,irrelevant,0.0,0.0
GCN,37,test_82,irrelevant,0.0,0.0
GCN,37,test_83,irrelevant,0.0,0.0
GCN,37,test_84,irrelevant,0.0,0.0
GCN,37,test_85,irrelevant,0.0,0.0
GCN,37,test_86,irrelevant,0.0,0.0
GCN,37,test_87,irrelevant,0.0,0.0
GCN,37,test_88,irrelevant,0.0,0.0
GCN,37,test_89,irrelevant,0.0,0.0
GCN,37,test_90,irrelevant,0.0,0.0
GCN,37,test_91,irrelevant,0.0,0.0
GCN,37,test_92,irrelevant,0.0,0.0
GCN,37,test_93,irrelevant,0.0,0.0
GCN,37,test_94,irrelevant,0.0,0.0
GCN,37,test_95,irrelevant,0.0,0.0
GCN,37,test_96,irrelevant,0.0,0.0
GCN,37,test_97,irrelevant,0.0,0.0
GCN,37,test_98,irrelevant,0.0,0.0
GCN,37,test_99,irrelevant,0.0,0.0
GCN,37,test_100,irrelevant,0.0,0.0
GCN,37,test_101,irrelevant,0.0,0.0
GCN,37,test_102,irrelevant,0.0,0.0
GCN,37,test_103,irrelevant,0.0,0.0
GCN,37,test_104,irrelevant,0.0,0.0
GCN,37,test_105,irrelevant,0.0,0.0
GCN,37,test_106,irrelevant,0.0,0.0
GCN,37,test_107,irrelevant,0.0,0.0
GCN,37,test_108,irrelevant,0.0,0.0
GCN,37,test_109,irrelevant,0.0,0.0
GCN,37,test_110,irrelevant,0.0,0.0
GCN,37,test_111,irrelevant,0.0,0.0
GCN,37,test_112,irrelevant,0.0,0.0
GCN,37,test_113,irrelevant,0.0,0.0
GCN,37,test_114,irrelevant,0.0,0.0
GCN,37,test_115,irrelevant,0.0,0.0
GCN,37,test_116,irrelevant,0.0,0.0
GCN,37,test_117,irrelevant,0.0,0.0
GCN,37,test_118,irrelevant,0.0,0.0
GCN,37,test_119,irrelevant,0.0,0.0
GCN,37,test_120,irrelevant,0.0,0.0
GCN,37,test_121,irrelevant,0.0,0.0
GCN,37,test_122,irrelevant,0.0,0.0
GCN,37,test_123,irrelevant,0.0,0.0
GCN,37,test_124,irrelevant,0.0,0.0
GCN,37,test_125,irrelevant,0.0,0.0
GCN,37,test_126,irrelevant,0.0,0.0
GCN,37,test_127,irrelevant,0.0,0.0
GraphSAGE,11,test_0,used,0.9997302889823914,0.1353205144405365
GraphSAGE,11,test_1,used,0.9999133944511414,0.0838463082909584
GraphSAGE,11,test_2,used,0.9999133944511414,0.08384618163108826
GraphSAGE,11,test_3,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_4,used,0.9997302889823914,0.19890546798706055
GraphSAGE,11,test_5,used,0.9998488426208496,0.08230455964803696
GraphSAGE,11,test_6,used,0.9999133944511414,0.009387262165546417
GraphSAGE,11,test_7,used,0.9999471306800842,0.0008710126858204603
GraphSAGE,11,test_8,used,0.9997302889823914,0.13532060384750366
GraphSAGE,11,test_9,used,0.9999133944511414,0.009387331083416939
GraphSAGE,11,test_10,used,0.9998488426208496,0.19908878207206726
GraphSAGE,11,test_11,used,0.9999471306800842,0.0008710126858204603
GraphSAGE,11,test_12,used,0.9999471306800842,0.0008710124529898167
GraphSAGE,11,test_13,used,0.9999471306800842,0.0008710126858204603
GraphSAGE,11,test_14,used,0.9999133944511414,0.08384621143341064
GraphSAGE,11,test_15,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_16,used,0.9999471306800842,0.0008710130932740867
GraphSAGE,11,test_17,used,0.9999471306800842,0.000871012918651104
GraphSAGE,11,test_18,used,0.9999133944511414,0.00938732922077179
GraphSAGE,11,test_19,used,0.9998488426208496,0.19908878207206726
GraphSAGE,11,test_20,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_21,used,0.9998488426208496,0.19908884167671204
GraphSAGE,11,test_22,used,0.9998488426208496,0.1990886926651001
GraphSAGE,11,test_23,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_24,used,0.9997302889823914,0.1353205442428589
GraphSAGE,11,test_25,used,0.9999133944511414,0.009387262165546417
GraphSAGE,11,test_26,used,0.9998488426208496,0.08230455219745636
GraphSAGE,11,test_27,used,0.9997302889823914,0.1353205442428589
GraphSAGE,11,test_28,used,0.9999471306800842,0.07788316160440445
GraphSAGE,11,test_29,used,0.9999133944511414,0.08384621143341064
GraphSAGE,11,test_30,used,0.9998488426208496,0.08230455964803696
GraphSAGE,11,test_31,used,0.9998488426208496,0.08230455964803696
GraphSAGE,11,test_32,used,0.9999471306800842,0.07788322865962982
GraphSAGE,11,test_33,used,0.9998488426208496,0.08230455219745636
GraphSAGE,11,test_34,used,0.9997302889823914,0.13532045483589172
GraphSAGE,11,test_35,used,0.9998488426208496,0.08230455219745636
GraphSAGE,11,test_36,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_37,used,0.9997302889823914,0.1353205144405365
GraphSAGE,11,test_38,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_39,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_40,used,0.9998488426208496,0.08230461925268173
GraphSAGE,11,test_41,used,0.9998488426208496,0.08230463415384293
GraphSAGE,11,test_42,used,0.9998488426208496,0.1990886926651001
GraphSAGE,11,test_43,used,0.9998488426208496,0.19908878207206726
GraphSAGE,11,test_44,used,0.9999471306800842,0.0008710126858204603
GraphSAGE,11,test_45,used,0.9997302889823914,0.13532063364982605
GraphSAGE,11,test_46,used,0.9998488426208496,0.08230453729629517
GraphSAGE,11,test_47,used,0.9999133944511414,0.00938732922077179
GraphSAGE,11,test_48,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_49,used,0.9998488426208496,0.08230455964803696
GraphSAGE,11,test_50,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_51,used,0.9997302889823914,0.1353205144405365
GraphSAGE,11,test_52,used,0.9998488426208496,0.19908884167671204
GraphSAGE,11,test_53,used,0.9998488426208496,0.19908884167671204
GraphSAGE,11,test_54,used,0.9997302889823914,0.1353205144405365
GraphSAGE,11,test_55,used,0.9999471306800842,0.07788316160440445
GraphSAGE,11,test_56,used,0.9998488426208496,0.19908884167671204
GraphSAGE,11,test_57,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_58,used,0.9997302889823914,0.19890522956848145
GraphSAGE,11,test_59,used,0.9998488426208496,0.1990886926651001
GraphSAGE,11,test_60,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_61,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_62,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_63,used,0.9999471306800842,0.0008710130932740867
GraphSAGE,11,test_64,used,0.9997302889823914,0.19890522956848145
GraphSAGE,11,test_65,used,0.9997302889823914,0.1353205442428589
GraphSAGE,11,test_66,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_67,used,0.9997302889823914,0.13532060384750366
GraphSAGE,11,test_68,used,0.9999133944511414,0.009387264959514141
GraphSAGE,11,test_69,used,0.9999471306800842,0.07788322120904922
GraphSAGE,11,test_70,used,0.9999471306800842,0.000871012918651104
GraphSAGE,11,test_71,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_72,used,0.9999471306800842,0.0008710125111974776
GraphSAGE,11,test_73,used,0.9999133944511414,0.009387331083416939
GraphSAGE,11,test_74,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_75,used,0.9997302889823914,0.19890522956848145
GraphSAGE,11,test_76,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_77,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_78,used,0.9999471306800842,0.07788316160440445
GraphSAGE,11,test_79,used,0.9999471306800842,0.07788322120904922
GraphSAGE,11,test_80,used,0.9999133944511414,0.08384618163108826
GraphSAGE,11,test_81,used,0.9998488426208496,0.19908884167671204
GraphSAGE,11,test_82,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_83,used,0.9998488426208496,0.1990886926651001
GraphSAGE,11,test_84,used,0.9998488426208496,0.08230455964803696
GraphSAGE,11,test_85,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_86,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_87,used,0.9998488426208496,0.08230453729629517
GraphSAGE,11,test_88,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_89,used,0.9997302889823914,0.1353205442428589
GraphSAGE,11,test_90,used,0.9997302889823914,0.19890546798706055
GraphSAGE,11,test_91,used,0.9997302889823914,0.13532060384750366
GraphSAGE,11,test_92,used,0.9999471306800842,0.0008710125111974776
GraphSAGE,11,test_93,used,0.9999133944511414,0.0838463082909584
GraphSAGE,11,test_94,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_95,used,0.9999133944511414,0.009387331083416939
GraphSAGE,11,test_96,used,0.9999471306800842,0.0008710125111974776
GraphSAGE,11,test_97,used,0.9998488426208496,0.08230453729629517
GraphSAGE,11,test_98,used,0.9998488426208496,0.1990886926651001
GraphSAGE,11,test_99,used,0.9998488426208496,0.08230463415384293
GraphSAGE,11,test_100,used,0.9999471306800842,0.07788322865962982
GraphSAGE,11,test_101,used,0.9997302889823914,0.13532060384750366
GraphSAGE,11,test_102,used,0.9997302889823914,0.1353205442428589
GraphSAGE,11,test_103,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_104,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_105,used,0.9998488426208496,0.19908878207206726
GraphSAGE,11,test_106,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_107,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_108,used,0.9998488426208496,0.08230463415384293
GraphSAGE,11,test_109,used,0.9997302889823914,0.19890539348125458
GraphSAGE,11,test_110,used,0.9999133944511414,0.009387326426804066
GraphSAGE,11,test_111,used,0.9999471306800842,0.0008710126858204603
GraphSAGE,11,test_112,used,0.9997302889823914,0.1353205442428589
GraphSAGE,11,test_113,used,0.9999471306800842,0.0008710123365744948
GraphSAGE,11,test_114,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_115,used,0.9999133944511414,0.08384621143341064
GraphSAGE,11,test_116,used,0.9999133944511414,0.08384619653224945
GraphSAGE,11,test_117,used,0.9999471306800842,0.0008710126858204603
GraphSAGE,11,test_118,used,0.9999133944511414,0.00938732922077179
GraphSAGE,11,test_119,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_120,used,0.9997302889823914,0.19890546798706055
GraphSAGE,11,test_121,used,0.9998488426208496,0.19908878207206726
GraphSAGE,11,test_122,used,0.9999471306800842,0.0008710130932740867
GraphSAGE,11,test_123,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_124,used,0.9999133944511414,0.08384621143341064
GraphSAGE,11,test_125,used,0.9998488426208496,0.19908878207206726
GraphSAGE,11,test_126,used,0.9998488426208496,0.08230463415384293
GraphSAGE,11,test_127,used,0.9999471306800842,0.07788314670324326
GraphSAGE,11,test_0,unused,0.00022937418543733656,7.095014734659344e-05
GraphSAGE,11,test_1,unused,1.8082546375808306e-05,9.518333172309212e-06
GraphSAGE,11,test_2,unused,1.808253728086129e-05,9.518296792521141e-06
GraphSAGE,11,test_3,unused,7.149149314500391e-05,1.9820145098492503e-05
GraphSAGE,11,test_4,unused,7.149139128159732e-05,1.9819966837530956e-05
GraphSAGE,11,test_5,unused,0.00022937411267776042,9.974526619771495e-06
GraphSAGE,11,test_6,unused,2.444440542603843e-05,9.070465125660121e-07
GraphSAGE,11,test_7,unused,2.444441633997485e-05,8.380719123124436e-07
GraphSAGE,11,test_8,unused,0.00022937417088542134,7.095014734659344e-05
GraphSAGE,11,test_9,unused,2.4444398150080815e-05,9.070465125660121e-07
GraphSAGE,11,test_10,unused,7.149139128159732e-05,2.6179219275945798e-05
GraphSAGE,11,test_11,unused,2.4444387236144394e-05,8.380528697671252e-07
GraphSAGE,11,test_12,unused,2.444440542603843e-05,8.380619078707241e-07
GraphSAGE,11,test_13,unused,2.444441633997485e-05,8.380519602724235e-07
GraphSAGE,11,test_14,unused,1.8082531823893078e-05,9.51833681028802e-06
GraphSAGE,11,test_15,unused,1.808253728086129e-05,7.704518793616444e-06
GraphSAGE,11,test_16,unused,2.444441633997485e-05,8.380619078707241e-07
GraphSAGE,11,test_17,unused,2.444440542603843e-05,8.38061964714143e-07
GraphSAGE,11,test_18,unused,2.444440542603843e-05,9.070537885236263e-07
GraphSAGE,11,test_19,unused,7.149152224883437e-05,2.6179161068284884e-05
GraphSAGE,11,test_20,unused,1.808253728086129e-05,9.518344086245634e-06
GraphSAGE,11,test_21,unused,7.149142038542777e-05,2.6179219275945798e-05
GraphSAGE,11,test_22,unused,7.149139128159732e-05,2.6179219275945798e-05
GraphSAGE,11,test_23,unused,7.149139128159732e-05,1.982004687306471e-05
GraphSAGE,11,test_24,unused,0.00022937411267776042,7.095046748872846e-05
GraphSAGE,11,test_25,unused,2.4444398150080815e-05,9.070465125660121e-07
GraphSAGE,11,test_26,unused,0.00022937431640457362,9.97455936158076e-06
GraphSAGE,11,test_27,unused,0.00022937417088542134,7.095033652149141e-05
GraphSAGE,11,test_28,unused,1.8082546375808306e-05,7.704526069574058e-06
GraphSAGE,11,test_29,unused,1.8082613678416237e-05,9.51837319007609e-06
GraphSAGE,11,test_30,unused,0.00022937418543733656,9.974522072297987e-06
GraphSAGE,11,test_31,unused,0.00022937411267776042,9.974526619771495e-06
GraphSAGE,11,test_32,unused,1.8082562746712938e-05,7.704473318881355e-06
GraphSAGE,11,test_33,unused,0.00022937417088542134,9.97455936158076e-06
GraphSAGE,11,test_34,unused,0.00022937418543733656,7.095014734659344e-05
GraphSAGE,11,test_35,unused,0.00022937417088542134,9.97455936158076e-06
GraphSAGE,11,test_36,unused,1.8082570022670552e-05,9.518329534330405e-06
GraphSAGE,11,test_37,unused,0.00022937417088542134,7.095033652149141e-05
GraphSAGE,11,test_38,unused,1.8082570022670552e-05,9.518329534330405e-06
GraphSAGE,11,test_39,unused,7.149142038542777e-05,1.9820043235085905e-05
GraphSAGE,11,test_40,unused,0.00022937433095648885,9.974522072297987e-06
GraphSAGE,11,test_41,unused,0.00022937427274882793,9.974542990676127e-06
GraphSAGE,11,test_42,unused,7.149139128159732e-05,2.6179219275945798e-05
GraphSAGE,11,test_43,unused,7.149142038542777e-05,2.6179219275945798e-05
GraphSAGE,11,test_44,unused,2.444440542603843e-05,8.380619078707241e-07
GraphSAGE,11,test_45,unused,0.00022937417088542134,7.095033652149141e-05
GraphSAGE,11,test_46,unused,0.00022937417088542134,9.97455936158076e-06
GraphSAGE,11,test_47,unused,2.4444387236144394e-05,9.070465125660121e-07
GraphSAGE,11,test_48,unused,2.4444398150080815e-05,9.070465125660121e-07
GraphSAGE,11,test_49,unused,0.00022937411267776042,9.97451388684567e-06
GraphSAGE,11,test_50,unused,2.4444398150080815e-05,9.070465125660121e-07
GraphSAGE,11,test_51,unused,0.00022937417088542134,7.095014734659344e-05
GraphSAGE,11,test_52,unused,7.149149314500391e-05,2.6179124688496813e-05
GraphSAGE,11,test_53,unused,7.14915368007496e-05,2.6179161068284884e-05
GraphSAGE,11,test_54,unused,0.00022937418543733656,7.095033652149141e-05
GraphSAGE,11,test_55,unused,1.8082531823893078e-05,7.704504241701216e-06
GraphSAGE,11,test_56,unused,7.149156590458006e-05,2.6179161068284884e-05
GraphSAGE,11,test_57,unused,7.149139128159732e-05,1.982004687306471e-05
GraphSAGE,11,test_58,unused,7.149149314500391e-05,1.9820065062958747e-05
GraphSAGE,11,test_59,unused,7.149147859308869e-05,2.6179219275945798e-05
GraphSAGE,11,test_60,unused,1.8082613678416237e-05,7.704529707552865e-06
GraphSAGE,11,test_61,unused,1.808253728086129e-05,9.518296792521141e-06
GraphSAGE,11,test_62,unused,2.4444398150080815e-05,9.070465125660121e-07
GraphSAGE,11,test_63,unused,2.444440542603843e-05,8.380619078707241e-07
GraphSAGE,11,test_64,unused,7.149149314500391e-05,1.9820065062958747e-05
GraphSAGE,11,test_65,unused,0.00022937417088542134,7.095033652149141e-05
GraphSAGE,11,test_66,unused,7.1491434937343e-05,1.9820065062958747e-05
GraphSAGE,11,test_67,unused,0.00022937408357392997,7.095046748872846e-05
GraphSAGE,11,test_68,unused,2.4444398150080815e-05,9.070537885236263e-07
GraphSAGE,11,test_69,unused,1.808253728086129e-05,7.704464223934337e-06
GraphSAGE,11,test_70,unused,2.444440542603843e-05,8.380728786505642e-07
GraphSAGE,11,test_71,unused,1.808253728086129e-05,7.704489689785987e-06
GraphSAGE,11,test_72,unused,2.4444398150080815e-05,8.38041955830704e-07
GraphSAGE,11,test_73,unused,2.4444387236144394e-05,9.070465125660121e-07
GraphSAGE,11,test_74,unused,1.8082570022670552e-05,9.518329534330405e-06
GraphSAGE,11,test_75,unused,7.149149314500391e-05,1.9820065062958747e-05
GraphSAGE,11,test_76,unused,7.149142038542777e-05,1.981996319955215e-05
GraphSAGE,11,test_77,unused,1.808253728086129e-05,9.518329534330405e-06
GraphSAGE,11,test_78,unused,1.8082613678416237e-05,7.704543349973392e-06
GraphSAGE,11,test_79,unused,1.808253728086129e-05,7.704544259468094e-06
GraphSAGE,11,test_80,unused,1.8082570022670552e-05,9.518376828054897e-06
GraphSAGE,11,test_81,unused,7.149142038542777e-05,2.6179219275945798e-05
GraphSAGE,11,test_82,unused,1.8082613678416237e-05,7.704544259468094e-06
GraphSAGE,11,test_83,unused,7.149147859308869e-05,2.61790664808359e-05
GraphSAGE,11,test_84,unused,0.00022937417088542134,9.974526619771495e-06
GraphSAGE,11,test_85,unused,2.444440542603843e-05,9.070465125660121e-07
GraphSAGE,11,test_86,unused,2.4444398150080815e-05,9.070465125660121e-07
GraphSAGE,11,test_87,unused,0.00022937431640457362,9.97455936158076e-06
GraphSAGE,11,test_88,unused,1.808253728086129e-05,9.518296792521141e-06
GraphSAGE,11,test_89,unused,0.00022937412722967565,7.09502783138305e-05
GraphSAGE,11,test_90,unused,7.149142038542777e-05,1.9819941371679306e-05
GraphSAGE,11,test_91,unused,0.00022937412722967565,7.095039472915232e-05
GraphSAGE,11,test_92,unused,2.444441633997485e-05,8.380519034290046e-07
GraphSAGE,11,test_93,unused,1.808256456570234e-05,9.518333172309212e-06
GraphSAGE,11,test_94,unused,7.149149314500391e-05,1.982012327061966e-05
GraphSAGE,11,test_95,unused,2.4444398150080815e-05,9.070610644812405e-07
GraphSAGE,11,test_96,unused,2.444440542603843e-05,8.38061964714143e-07
GraphSAGE,11,test_97,unused,0.00022937418543733656,9.974522072297987e-06
GraphSAGE,11,test_98,unused,7.149150769691914e-05,2.6179161068284884e-05
GraphSAGE,11,test_99,unused,0.00022937417088542134,9.974526619771495e-06
GraphSAGE,11,test_100,unused,1.8082602764479816e-05,7.704489689785987e-06
GraphSAGE,11,test_101,unused,0.00022937418543733656,7.095014734659344e-05
GraphSAGE,11,test_102,unused,0.00022937411267776042,7.095046748872846e-05
GraphSAGE,11,test_103,unused,7.149139128159732e-05,1.982004687306471e-05
GraphSAGE,11,test_104,unused,1.808253728086129e-05,7.704544259468094e-06
GraphSAGE,11,test_105,unused,7.149149314500391e-05,2.6179197448072955e-05
GraphSAGE,11,test_106,unused,2.444440542603843e-05,9.070465125660121e-07
GraphSAGE,11,test_107,unused,7.149139128159732e-05,1.982004687306471e-05
GraphSAGE,11,test_108,unused,0.00022937408357392997,9.97455936158076e-06
GraphSAGE,11,test_109,unused,7.149142038542777e-05,1.9820043235085905e-05
GraphSAGE,11,test_110,unused,2.444440542603843e-05,9.070465125660121e-07
GraphSAGE,11,test_111,unused,2.444442725391127e-05,8.38061964714143e-07
GraphSAGE,11,test_112,unused,0.00022937412722967565,7.09502783138305e-05
GraphSAGE,11,test_113,unused,2.4444398150080815e-05,8.380519602724235e-07
GraphSAGE,11,test_114,unused,1.808256456570234e-05,7.704544259468094e-06
GraphSAGE,11,test_115,unused,1.8082570022670552e-05,9.518340448266827e-06
GraphSAGE,11,test_116,unused,1.808253728086129e-05,9.518296792521141e-06
GraphSAGE,11,test_117,unused,2.4444387236144394e-05,8.38041955830704e-07
GraphSAGE,11,test_118,unused,2.444440542603843e-05,9.070537885236263e-07
GraphSAGE,11,test_119,unused,1.8082570022670552e-05,7.704543349973392e-06
GraphSAGE,11,test_120,unused,7.149139128159732e-05,1.9819966837530956e-05
GraphSAGE,11,test_121,unused,7.149144948925823e-05,2.6179124688496813e-05
GraphSAGE,11,test_122,unused,2.4444398150080815e-05,8.380519602724235e-07
GraphSAGE,11,test_123,unused,1.8082613678416237e-05,7.704544259468094e-06
GraphSAGE,11,test_124,unused,1.8082570022670552e-05,9.518340448266827e-06
GraphSAGE,11,test_125,unused,7.149149314500391e-05,2.61790664808359e-05
GraphSAGE,11,test_126,unused,0.00022937408357392997,9.97455936158076e-06
GraphSAGE,11,test_127,unused,1.808256456570234e-05,7.704544259468094e-06
GraphSAGE,11,test_0,relational,0.9998556971549988,0.03951161727309227
GraphSAGE,11,test_1,relational,0.9997719526290894,0.11501423269510269
GraphSAGE,11,test_2,relational,0.9997719526290894,0.11501423269510269
GraphSAGE,11,test_3,relational,0.9997719526290894,0.229487344622612
GraphSAGE,11,test_4,relational,0.9997719526290894,0.22948727011680603
GraphSAGE,11,test_5,relational,0.999908983707428,0.0697559118270874
GraphSAGE,11,test_6,relational,0.9998556971549988,0.03861863911151886
GraphSAGE,11,test_7,relational,0.999908983707428,0.01325924415141344
GraphSAGE,11,test_8,relational,0.9998556971549988,0.03951161727309227
GraphSAGE,11,test_9,relational,0.9998556971549988,0.03861856460571289
GraphSAGE,11,test_10,relational,0.999837338924408,0.1704668253660202
GraphSAGE,11,test_11,relational,0.999908983707428,0.01325924415141344
GraphSAGE,11,test_12,relational,0.999908983707428,0.013259250670671463
GraphSAGE,11,test_13,relational,0.999908983707428,0.01325924415141344
GraphSAGE,11,test_14,relational,0.9997719526290894,0.11501423269510269
GraphSAGE,11,test_15,relational,0.999837338924408,0.12914885580539703
GraphSAGE,11,test_16,relational,0.999908983707428,0.013259246945381165
GraphSAGE,11,test_17,relational,0.999908983707428,0.01325924415141344
GraphSAGE,11,test_18,relational,0.9998556971549988,0.038618627935647964
GraphSAGE,11,test_19,relational,0.999837338924408,0.17046692967414856
GraphSAGE,11,test_20,relational,0.9997719526290894,0.11501423269510269
GraphSAGE,11,test_21,relational,0.999837338924408,0.1704668253660202
GraphSAGE,11,test_22,relational,0.999837338924408,0.1704668253660202
GraphSAGE,11,test_23,relational,0.9997719526290894,0.229487344622612
GraphSAGE,11,test_24,relational,0.9998556971549988,0.03951161727309227
GraphSAGE,11,test_25,relational,0.9998556971549988,0.03861863911151886
GraphSAGE,11,test_26,relational,0.999908983707428,0.06975582242012024
GraphSAGE,11,test_27,relational,0.9998556971549988,0.03951161727309227
GraphSAGE,11,test_28,relational,0.999837338924408,0.12914884090423584
GraphSAGE,11,test_29,relational,0.9997719526290894,0.11501416563987732
GraphSAGE,11,test_30,relational,0.999908983707428,0.06975588947534561
GraphSAGE,11,test_31,relational,0.999908983707428,0.0697559118270874
GraphSAGE,11,test_32,relational,0.999837338924408,0.1291489154100418
GraphSAGE,11,test_33,relational,0.999908983707428,0.06975588947534561
GraphSAGE,11,test_34,relational,0.9998556971549988,0.039511628448963165
GraphSAGE,11,test_35,relational,0.999908983707428,0.06975588947534561
GraphSAGE,11,test_36,relational,0.9997719526290894,0.11501424014568329
GraphSAGE,11,test_37,relational,0.9998556971549988,0.03951162472367287
GraphSAGE,11,test_38,relational,0.9997719526290894,0.11501423269510269
GraphSAGE,11,test_39,relational,0.9997719526290894,0.229487344622612
GraphSAGE,11,test_40,relational,0.999908983707428,0.0697559118270874
GraphSAGE,11,test_41,relational,0.999908983707428,0.0697559267282486
GraphSAGE,11,test_42,relational,0.999837338924408,0.1704668253660202
GraphSAGE,11,test_43,relational,0.999837338924408,0.1704668253660202
